,SUID,univid,response
9791,1380.0,5c9e7e9c34cda4f3677e6d15,Practical relevance / professionalization
9792,1380.0,5c9e349434cda4f3677e109f,Internationality
9793,1380.0,5c9e645534cda4f3677e51a7,Internationality
9794,1381.0,5c9e4dfb34cda4f3677e3a15,Internationality
9795,1381.0,5c9e636634cda4f3677e5025,Internationality
9796,1381.0,5c9e7d5334cda4f3677e6b03,Internationality
9797,1381.0,5e8c6df1dc39552aa1e7bdf3,Specialization
9798,1381.0,5c9e645934cda4f3677e51ad,Internationality
9799,1381.0,5c9e6c1634cda4f3677e5dcf,Internationality
9800,1381.0,5c9e5c6c34cda4f3677e44b7,Specialization
9801,1381.0,5c9e498a34cda4f3677e32d9,Internationality
9802,1381.0,5c9e498a34cda4f3677e32d9,Internationality
9803,1381.0,5c9e4e9534cda4f3677e3b17,Specialization
9804,1381.0,5c9e7c8b34cda4f3677e69b5,Specialization
9805,1381.0,5e8c6ef9dc39552aa1e7bdfc,Specialization
9806,1381.0,5c9e3fbf34cda4f3677e22e1,Specialization
9807,1381.0,5e84c5aa1ead1a77be3bd3d7,Specialization
9808,1381.0,5c9e496834cda4f3677e32a1,Specialization
9809,1381.0,5e84b8a01ead1a77be3bd3a8,Internationality
9810,1384.0,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
9811,1384.0,5c9e636634cda4f3677e5025,Internationality
9812,1384.0,5c9e677634cda4f3677e5643,Specialization
9813,1384.0,5e84b7141ead1a77be3bd39c,Academic excellence
9814,1384.0,5c9e6be834cda4f3677e5d83,Practical relevance / professionalization
9815,1384.0,5c9e498a34cda4f3677e32d9,Internationality
9816,1384.0,5c9e498a34cda4f3677e32d9,Internationality
9817,1384.0,5c9e498d34cda4f3677e32df,Practical relevance / professionalization
9818,1384.0,5c9e4f5034cda4f3677e3c4f,Soft skills and digital literacy
9819,1384.0,5c9e49df34cda4f3677e3365,Specialization
9820,1384.0,5c9e5c9634cda4f3677e44fb,Academic excellence
9821,1384.0,5c9e636b34cda4f3677e502d,Internationality
9822,1384.0,5c9e8f7734cda4f3677e795b,Practical relevance / professionalization
9823,1385.0,5c9e5c6c34cda4f3677e44b7,Internationality
9824,1385.0,5c9e60cb34cda4f3677e4be3,Internationality
9825,1385.0,5c9e7a9134cda4f3677e666d,Specialization
9826,1385.0,5c9e34f634cda4f3677e113b,Specialization
9827,1385.0,5c9e79b334cda4f3677e6503,Academic excellence
9828,1385.0,5c9e396934cda4f3677e1885,Internationality
9829,1385.0,5c9e404f34cda4f3677e23c3,Academic excellence
9830,1385.0,5c9e601934cda4f3677e4ab5,Specialization
9831,1385.0,5c9e3abf34cda4f3677e1ab1,Academic excellence
9832,1385.0,5c9e39fd34cda4f3677e1971,Soft skills and digital literacy
9833,1385.0,5c9e8df534cda4f3677e76e9,Specialization
9834,1385.0,5c9e637534cda4f3677e503d,Practical relevance / professionalization
9835,1387.0,5c9e4d6a34cda4f3677e3927,Internationality
9836,1387.0,5c9e3c6a34cda4f3677e1d67,Internationality
9837,1387.0,5c9e411734cda4f3677e2507,Internationality
9838,1387.0,5c9e5a3234cda4f3677e4111,Soft skills and digital literacy
9839,1387.0,5c9e60d234cda4f3677e4bf1,Internationality
9840,1387.0,5c9e8c2b34cda4f3677e73fd,Internationality
9841,1387.0,5c9e87f534cda4f3677e6f03,Internationality
9842,1387.0,5c9e34f634cda4f3677e113b,Internationality
9843,1387.0,5c9e601934cda4f3677e4ab5,Internationality
9844,1387.0,5c9e65e134cda4f3677e539d,Specialization
9845,1387.0,5c9e519734cda4f3677e4003,Specialization
9846,1387.0,5c9e43b534cda4f3677e2951,Specialization
9847,1387.0,5c9e3fa734cda4f3677e22b9,Specialization
9848,1387.0,5c9e5dbd34cda4f3677e46e7,Internationality
9849,1387.0,5c9e637534cda4f3677e503d,Specialization
9850,1389.0,5c9e636634cda4f3677e5025,Soft skills and digital literacy
9851,1389.0,5c9e7d6634cda4f3677e6b23,Internationality
9852,1389.0,5c9e498a34cda4f3677e32d9,Specialization
9853,1389.0,5c9e498a34cda4f3677e32d9,Specialization
9854,1389.0,5c9e3c9c34cda4f3677e1dbd,Practical relevance / professionalization
9855,1389.0,5e8c8b0f23d6684db014ea37,Academic excellence
9856,1389.0,5c9e398d34cda4f3677e18c1,Soft skills and digital literacy
9857,1389.0,5e84b4001ead1a77be3bd395,Internationality
9858,1389.0,5c9e4e1334cda4f3677e3a3f,Specialization
9859,1389.0,5c9e7cb934cda4f3677e69ff,Practical relevance / professionalization
9860,1389.0,5c9e3a0b34cda4f3677e1989,Academic excellence
9861,1389.0,5e84a9f41ead1a77be3bd385,Soft skills and digital literacy
9862,1389.0,5e84a9f41ead1a77be3bd385,Soft skills and digital literacy
9863,1389.0,5c9e49df34cda4f3677e3365,Internationality
9864,1391.0,5c9e64f934cda4f3677e521d,Internationality
9865,1391.0,5c9e7ead34cda4f3677e6d31,Specialization
9866,1391.0,5c9e470b34cda4f3677e2ec5,Specialization
9867,1391.0,5c9e7e5734cda4f3677e6ca9,Specialization
9868,1391.0,5c9e396934cda4f3677e1885,Specialization
9869,1391.0,5c9e404f34cda4f3677e23c3,Practical relevance / professionalization
9870,1391.0,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
9871,1391.0,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
9872,1391.0,5c9e49df34cda4f3677e3365,Practical relevance / professionalization
9873,1391.0,5c9e4dae34cda4f3677e3997,Internationality
9874,1391.0,5c9e637534cda4f3677e503d,Internationality
9875,1392.0,5e8c6df1dc39552aa1e7bdf3,Specialization
9876,1392.0,5c9e7d8334cda4f3677e6b4f,Specialization
9877,1392.0,5c9e88f634cda4f3677e70a3,Academic excellence
9878,1392.0,5c9e7cb934cda4f3677e69ff,Specialization
9879,1392.0,5c9e4d6a34cda4f3677e3927,Specialization
9880,1392.0,5c9e5b1034cda4f3677e427b,Practical relevance / professionalization
9881,1392.0,5c9e8c2b34cda4f3677e73fd,Practical relevance / professionalization
9882,1392.0,5c9e8f1534cda4f3677e78bb,Academic excellence
9883,1392.0,5c9e49df34cda4f3677e3365,Practical relevance / professionalization
9884,1394.0,5c9e7d6034cda4f3677e6b19,Specialization
9885,1394.0,5c9e677634cda4f3677e5643,Practical relevance / professionalization
9886,1394.0,5c9e7d8334cda4f3677e6b4f,Specialization
9887,1394.0,5c9e60b534cda4f3677e4bbf,Practical relevance / professionalization
9888,1394.0,5c9e67b134cda4f3677e56a3,Practical relevance / professionalization
9889,1394.0,5c9e8aa234cda4f3677e7365,Academic excellence
9890,1394.0,5c9e420034cda4f3677e267f,Practical relevance / professionalization
9891,1394.0,5c9e420034cda4f3677e267f,Practical relevance / professionalization
9892,1394.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
9893,1394.0,5c9e3ffb34cda4f3677e233b,Practical relevance / professionalization
9894,1394.0,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
9895,1394.0,5c9e4a0434cda4f3677e33a1,Practical relevance / professionalization
9896,1396.0,5c9e35b234cda4f3677e126b,Specialization
9897,1396.0,5c9e4c3134cda4f3677e373b,Specialization
9898,1396.0,5c9e638a34cda4f3677e505d,Specialization
9899,1396.0,5c9e70cf34cda4f3677e623d,Specialization
9900,1396.0,5c9e7e9c34cda4f3677e6d15,Academic excellence
9901,1396.0,5c9e644f34cda4f3677e519d,Practical relevance / professionalization
9902,1396.0,5c9e66b034cda4f3677e54f5,Practical relevance / professionalization
9903,1396.0,5c9e4e2c34cda4f3677e3a6d,Internationality
9904,1396.0,5c9e355234cda4f3677e11d1,Specialization
9905,1396.0,5c9e34d534cda4f3677e1107,Internationality
9906,1396.0,5c9e5c9634cda4f3677e44fb,Practical relevance / professionalization
9907,1397.0,5c9e70bd34cda4f3677e621f,Internationality
9908,1397.0,5c9e5a4734cda4f3677e4135,Internationality
9909,1397.0,5e8c879823d6684db014ea30,Soft skills and digital literacy
9910,1397.0,5c9e355834cda4f3677e11d9,Soft skills and digital literacy
9911,1397.0,5c9e471734cda4f3677e2ed7,Practical relevance / professionalization
9912,1397.0,5c9e7c4034cda4f3677e6937,Internationality
9913,1397.0,5c9e5a7e34cda4f3677e418b,Internationality
9914,1397.0,5c9e3dfd34cda4f3677e1fff,Specialization
9915,1397.0,5c9e640d34cda4f3677e5131,Specialization
9916,1397.0,5c9e4d6a34cda4f3677e3927,Specialization
9917,1399.0,5c9e3bc934cda4f3677e1c63,Internationality
9918,1399.0,5c9e5d6334cda4f3677e464d,Specialization
9919,1399.0,5c9e5a4734cda4f3677e4135,Soft skills and digital literacy
9920,1399.0,5c9e4e9534cda4f3677e3b17,Internationality
9921,1399.0,5c9e7c8b34cda4f3677e69b5,Specialization
9922,1399.0,5c9e38d734cda4f3677e1795,Practical relevance / professionalization
9923,1399.0,5c9e616734cda4f3677e4ce7,Practical relevance / professionalization
9924,1399.0,5e84b4001ead1a77be3bd395,Academic excellence
9925,1399.0,5c9e418d34cda4f3677e25c3,Internationality
9926,1399.0,5c9e3ceb34cda4f3677e1e3d,Specialization
9927,1399.0,5c9e3d8a34cda4f3677e1f43,Soft skills and digital literacy
9928,1400.0,5c9e70bd34cda4f3677e621f,Specialization
9929,1400.0,5c9e7d4d34cda4f3677e6af9,Soft skills and digital literacy
9930,1400.0,5e8c6df1dc39552aa1e7bdf3,Specialization
9931,1400.0,5c9e645734cda4f3677e51ab,Specialization
9932,1400.0,5c9e6be834cda4f3677e5d83,Internationality
9933,1400.0,5c9e373c34cda4f3677e14ef,Practical relevance / professionalization
9934,1400.0,5c9e7c2734cda4f3677e690f,Specialization
9935,1400.0,5e8c6ef9dc39552aa1e7bdfc,Internationality
9936,1400.0,5e84c5aa1ead1a77be3bd3d7,Specialization
9937,1400.0,5c9e4b4134cda4f3677e35a9,Practical relevance / professionalization
9938,1400.0,5c9e7dd034cda4f3677e6bcb,Practical relevance / professionalization
9939,1400.0,5c9e718634cda4f3677e6369,Internationality
9940,1400.0,5e84b8a01ead1a77be3bd3a8,Practical relevance / professionalization
9941,1400.0,5c9e471734cda4f3677e2ed7,Specialization
9942,1401.0,5c9e70bd34cda4f3677e621f,Internationality
9943,1401.0,5c9e5d6334cda4f3677e464d,Internationality
9944,1401.0,5c9e5b5e34cda4f3677e42fb,Specialization
9945,1401.0,5c9e5a3234cda4f3677e4111,Specialization
9946,1401.0,5c9e4a0434cda4f3677e33a1,Academic excellence
9947,1401.0,5c9e67db34cda4f3677e56e9,Specialization
9948,1401.0,5c9e3a0b34cda4f3677e1989,Specialization
9949,1401.0,5c9e371334cda4f3677e14a9,Specialization
9950,1401.0,5c9e7c2034cda4f3677e6901,Specialization
9951,1401.0,5c9e637534cda4f3677e503d,Specialization
9952,1402.0,5c9e4dfb34cda4f3677e3a15,Internationality
9953,1402.0,5c9e7d6634cda4f3677e6b23,Internationality
9954,1402.0,5c9e7d5334cda4f3677e6b03,Practical relevance / professionalization
9955,1402.0,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
9956,1402.0,5c9e6be834cda4f3677e5d83,Academic excellence
9957,1402.0,5c9e63c734cda4f3677e50c3,Soft skills and digital literacy
9958,1402.0,5c9e7d8334cda4f3677e6b4f,Soft skills and digital literacy
9959,1402.0,5c9e60cb34cda4f3677e4be3,Specialization
9960,1402.0,5c9e5a4734cda4f3677e4135,Practical relevance / professionalization
9961,1402.0,5c9e7c8b34cda4f3677e69b5,Internationality
9962,1403.0,5c9e7d4d34cda4f3677e6af9,Practical relevance / professionalization
9963,1403.0,5e84b7141ead1a77be3bd39c,Practical relevance / professionalization
9964,1403.0,5c9e6c1634cda4f3677e5dcf,Specialization
9965,1403.0,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
9966,1403.0,5c9e4e9534cda4f3677e3b17,Specialization
9967,1403.0,5c9e64f934cda4f3677e521d,Internationality
9968,1403.0,5c9e7dd034cda4f3677e6bcd,Soft skills and digital literacy
9969,1403.0,5c9e638a34cda4f3677e505d,Specialization
9970,1403.0,5c9e5dbd34cda4f3677e46e7,Internationality
9971,1403.0,5c9e49df34cda4f3677e3365,Practical relevance / professionalization
9972,1403.0,5c9e5c9634cda4f3677e44fb,Internationality
9973,1403.0,5c9e8f7734cda4f3677e795b,Specialization
9974,1404.0,5c9e5c6c34cda4f3677e44b7,Soft skills and digital literacy
9975,1404.0,5c9e498a34cda4f3677e32d9,Soft skills and digital literacy
9976,1404.0,5c9e498a34cda4f3677e32d9,Soft skills and digital literacy
9977,1404.0,5c9e60cb34cda4f3677e4be3,Soft skills and digital literacy
9978,1404.0,5c9e7db234cda4f3677e6b9b,Internationality
9979,1404.0,5c9e63ee34cda4f3677e5101,Soft skills and digital literacy
9980,1404.0,5c9e639034cda4f3677e5069,Soft skills and digital literacy
9981,1404.0,5c9e4b8a34cda4f3677e3629,Soft skills and digital literacy
9982,1404.0,5c9e501934cda4f3677e3d99,Soft skills and digital literacy
9983,1404.0,5c9e8df534cda4f3677e76e9,Internationality
9984,1404.0,5c9e636b34cda4f3677e502d,Specialization
9985,1405.0,5c9e70bd34cda4f3677e621f,Specialization
9986,1405.0,5c9e5b5e34cda4f3677e42fb,Practical relevance / professionalization
9987,1405.0,5c9e41e234cda4f3677e264d,Internationality
9988,1405.0,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
9989,1405.0,5c9e49f334cda4f3677e3385,Internationality
9990,1405.0,5c9e87f534cda4f3677e6f03,Practical relevance / professionalization
9991,1405.0,5c9e5d8e34cda4f3677e4699,Internationality
9992,1405.0,5c9e410534cda4f3677e24e9,Academic excellence
9993,1405.0,5c9e3abf34cda4f3677e1ab1,Specialization
9994,1405.0,5c9e501934cda4f3677e3d99,Internationality
9995,1407.0,5c9e636634cda4f3677e5025,Internationality
9996,1407.0,5c9e645734cda4f3677e51ab,Practical relevance / professionalization
9997,1407.0,5c9e6c1634cda4f3677e5dcf,Specialization
9998,1407.0,5c9e5c6f34cda4f3677e44bd,Internationality
9999,1407.0,5c9e498834cda4f3677e32d7,Specialization
10000,1407.0,5c9e5a3234cda4f3677e4111,Practical relevance / professionalization
10001,1407.0,5c9e7a9134cda4f3677e666d,Practical relevance / professionalization
10002,1407.0,5c9e677e34cda4f3677e564f,Practical relevance / professionalization
10003,1407.0,5c9e8d5d34cda4f3677e75f1,Academic excellence
10004,1407.0,5c9e63ee34cda4f3677e5101,Practical relevance / professionalization
10005,1407.0,5c9e3aee34cda4f3677e1afd,Internationality
10006,1409.0,5c9e677634cda4f3677e5643,Soft skills and digital literacy
10007,1409.0,5c9e5c6c34cda4f3677e44b7,Soft skills and digital literacy
10008,1409.0,5c9e496834cda4f3677e32a1,Soft skills and digital literacy
10009,1409.0,5e8c8b0f23d6684db014ea37,Academic excellence
10010,1409.0,5c9e4b4134cda4f3677e35a9,Internationality
10011,1409.0,5c9e639034cda4f3677e5069,Practical relevance / professionalization
10012,1409.0,5c9e3a5934cda4f3677e1a09,Internationality
10013,1409.0,5c9e49df34cda4f3677e3365,Internationality
10014,1409.0,5c9e884834cda4f3677e6f8b,Practical relevance / professionalization
10015,1411.0,5c9e3fc234cda4f3677e22e5,Internationality
10016,1411.0,5c9e371c34cda4f3677e14b9,Internationality
10017,1411.0,5e84c5aa1ead1a77be3bd3d7,Internationality
10018,1411.0,5c9e3fc034cda4f3677e22e3,Internationality
10019,1411.0,5c9e496834cda4f3677e32a1,Internationality
10020,1411.0,5c9e4b4134cda4f3677e35a9,Internationality
10021,1411.0,5c9e498134cda4f3677e32c9,Internationality
10022,1411.0,5c9e67c234cda4f3677e56bf,Internationality
10023,1411.0,5c9e8dfd34cda4f3677e76f7,Internationality
10024,1411.0,5c9e4f5034cda4f3677e3c4f,Internationality
10025,1411.0,5c9e7cb934cda4f3677e69ff,Internationality
10026,1411.0,5c9e410534cda4f3677e24e9,Internationality
10027,1411.0,5c9e63ee34cda4f3677e5101,Internationality
10028,1411.0,5c9e636734cda4f3677e5027,Internationality
10029,1411.0,5c9e7d7a34cda4f3677e6b41,Internationality
10030,1411.0,5c9e884834cda4f3677e6f8b,Internationality
10031,1412.0,5c9e4dfa34cda4f3677e3a13,Specialization
10032,1412.0,5e84b4001ead1a77be3bd395,Specialization
10033,1412.0,5c9e4b4134cda4f3677e35a9,Internationality
10034,1412.0,5c9e8dfd34cda4f3677e76f7,Internationality
10035,1412.0,5c9e679734cda4f3677e5679,Specialization
10036,1412.0,5c9e355234cda4f3677e11d1,Internationality
10037,1412.0,5c9e34d534cda4f3677e1107,Specialization
10038,1412.0,5c9e3a5934cda4f3677e1a09,Specialization
10039,1412.0,5c9e371334cda4f3677e14a9,Specialization
10040,1412.0,5c9e7da234cda4f3677e6b81,Specialization
10041,1415.0,5c9e7a6834cda4f3677e662b,Specialization
10042,1415.0,5c9e4c2834cda4f3677e372d,Internationality
10043,1415.0,5c9e49f334cda4f3677e3385,Internationality
10044,1415.0,5c9e88f634cda4f3677e70a3,Internationality
10045,1415.0,5c9e7c8b34cda4f3677e69b5,Internationality
10046,1415.0,5c9e7c2734cda4f3677e690f,Internationality
10047,1415.0,5c9e4b8634cda4f3677e3621,Academic excellence
10048,1415.0,5c9e49df34cda4f3677e3365,Academic excellence
10049,1415.0,5c9e5c9634cda4f3677e44fb,Academic excellence
10050,1415.0,5c9e7e3f34cda4f3677e6c81,Practical relevance / professionalization
10051,1416.0,5c9e7d8334cda4f3677e6b4f,Internationality
10052,1416.0,5c9e60cb34cda4f3677e4be3,Internationality
10053,1416.0,5c9e47c134cda4f3677e2fe7,Internationality
10054,1416.0,5c9e8dfd34cda4f3677e76f7,Specialization
10055,1416.0,5c9e7ea634cda4f3677e6d25,Internationality
10056,1416.0,5c9e7dfd34cda4f3677e6c17,Specialization
10057,1416.0,5c9e7dd034cda4f3677e6bcb,Specialization
10058,1416.0,5c9e7c4034cda4f3677e6937,Internationality
10059,1416.0,5c9e515e34cda4f3677e3fa7,Specialization
10060,1416.0,5c9e410534cda4f3677e24e9,Specialization
10061,1416.0,5c9e371334cda4f3677e14a9,Specialization
10062,1416.0,5c9e361e34cda4f3677e131d,Practical relevance / professionalization
10063,1416.0,5c9e5bfe34cda4f3677e4403,Specialization
10064,1417.0,5c9e636634cda4f3677e5025,Internationality
10065,1417.0,5c9e7d6034cda4f3677e6b19,Practical relevance / professionalization
10066,1417.0,5c9e3fc034cda4f3677e22e3,Practical relevance / professionalization
10067,1417.0,5c9e496834cda4f3677e32a1,Specialization
10068,1417.0,5c9e7c4034cda4f3677e6937,Practical relevance / professionalization
10069,1417.0,5e8c89b723d6684db014ea35,Academic excellence
10070,1417.0,5c9e616934cda4f3677e4ceb,Practical relevance / professionalization
10071,1417.0,5c9e67db34cda4f3677e56e9,Practical relevance / professionalization
10072,1417.0,5e85b1eee7d33897f89a8d22,Specialization
10073,1417.0,5c9e409034cda4f3677e242b,Practical relevance / professionalization
10074,1418.0,5c9e4dfb34cda4f3677e3a15,Specialization
10075,1418.0,5c9e636634cda4f3677e5025,Specialization
10076,1418.0,5c9e645734cda4f3677e51ab,Specialization
10077,1418.0,5c9e7d8334cda4f3677e6b4f,Practical relevance / professionalization
10078,1418.0,5c9e3fbf34cda4f3677e22e1,Specialization
10079,1418.0,5c9e3fc034cda4f3677e22e3,Internationality
10080,1418.0,5e8c8b0f23d6684db014ea37,Internationality
10081,1418.0,5e84b6351ead1a77be3bd39a,Internationality
10082,1418.0,5c9e7ea034cda4f3677e6d1b,Practical relevance / professionalization
10083,1418.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
10084,1418.0,5c9e4f5034cda4f3677e3c4f,Internationality
10085,1418.0,5c9e7a1634cda4f3677e65a3,Specialization
10086,1418.0,5c9e644f34cda4f3677e519d,Soft skills and digital literacy
10087,1418.0,5c9e5b1034cda4f3677e427b,Academic excellence
10088,1418.0,5c9e5b2734cda4f3677e42a1,Soft skills and digital literacy
10089,1419.0,5c9e645734cda4f3677e51ab,Specialization
10090,1419.0,5c9e355834cda4f3677e11d9,Soft skills and digital literacy
10091,1419.0,5c9e498834cda4f3677e32d7,Specialization
10092,1419.0,5c9e3ffb34cda4f3677e233b,Specialization
10093,1419.0,5c9e7d3134cda4f3677e6ac9,Specialization
10094,1419.0,5c9e4b4734cda4f3677e35b5,Specialization
10095,1419.0,5c9e61c234cda4f3677e4d7b,Practical relevance / professionalization
10096,1419.0,5e84a9f41ead1a77be3bd385,Specialization
10097,1419.0,5e84a9f41ead1a77be3bd385,Specialization
10098,1419.0,5c9e5c9634cda4f3677e44fb,Internationality
10099,1420.0,5c9e8eb334cda4f3677e781b,Internationality
10100,1420.0,5c9e63ae34cda4f3677e5099,Specialization
10101,1420.0,5c9e515e34cda4f3677e3fa7,Internationality
10102,1420.0,5c9e636334cda4f3677e501f,Specialization
10103,1420.0,5c9e7bc334cda4f3677e6869,Specialization
10104,1420.0,5c9e678834cda4f3677e565f,Soft skills and digital literacy
10105,1420.0,5c9e882634cda4f3677e6f51,Soft skills and digital literacy
10106,1420.0,5c9e4b4734cda4f3677e35b5,Academic excellence
10107,1420.0,5c9e519334cda4f3677e3ffd,Practical relevance / professionalization
10108,1420.0,5c9e43b534cda4f3677e2951,Specialization
10109,1420.0,5c9e3fa734cda4f3677e22b9,Internationality
10110,1420.0,5c9e61c234cda4f3677e4d7b,Internationality
10111,1420.0,5c9e5fba34cda4f3677e4a1b,Practical relevance / professionalization
10112,1420.0,5c9e8f7734cda4f3677e795b,Internationality
10113,1422.0,5c9e4dfb34cda4f3677e3a15,Internationality
10114,1422.0,5c9e636634cda4f3677e5025,Practical relevance / professionalization
10115,1422.0,5c9e7d6634cda4f3677e6b23,Internationality
10116,1422.0,5c9e7d4d34cda4f3677e6af9,Specialization
10117,1422.0,5c9e677634cda4f3677e5643,Practical relevance / professionalization
